id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,house_age,distance_city_center,degree,avg_neighbor_price,avg_neighbor_distance,neighbor_price_std,clustering_coefficient
3034200366,20141203T000000,409000.0,3,1.75,1440,9065,1.0,0,0,4,8,1440,0,1972,0,98133,47.7163,-122.333,1990,8812,43,12.24274696469555,5,492700.0,0.0019910417243964125,99634.08051465121,0.6
5127000410,20140627T000000,350000.0,5,1.75,2330,14322,1.0,0,0,4,7,1180,1150,1968,0,98059,47.4768,-122.155,1690,10010,47,19.58960096097789,8,324236.875,0.001503154661724775,37054.10358395834,0.6071428571428571
2826079101,20150415T000000,570000.0,4,2.5,2430,44001,1.0,0,0,3,8,2430,0,1994,0,98019,47.7125,-121.916,2200,46924,21,33.32962602333483,9,469022.22222222225,0.006169523174954001,134660.7011880023,0.4444444444444444
3972900195,20140916T000000,315000.0,3,1.0,1390,8333,1.0,0,0,3,7,1390,0,1982,0,98155,47.7652,-122.31,1320,7090,33,17.757221921392375,5,358800.0,0.0018999328565421556,114824.64892173631,0.7
8018600870,20141006T000000,224000.0,2,1.0,1150,15000,1.0,0,0,3,6,1060,90,1930,2013,98168,47.4935,-122.316,1350,15000,85,12.58978714985439,6,199291.66666666666,0.001866993169343891,78028.5871758977,0.6666666666666666
257000038,20141006T000000,293550.0,4,1.75,2120,9706,1.0,0,0,3,7,1370,750,1965,0,98168,47.4939,-122.297,1730,11337,50,12.762026229894236,5,200640.0,0.002322033545987793,13948.942612255598,0.8
7981900110,20141003T000000,350000.0,4,2.75,2300,3175,1.5,0,0,3,6,1340,960,1966,0,98144,47.5732,-122.305,1260,3175,49,4.19465186433527,9,421680.55555555556,0.0010598856655112958,103775.28139098336,0.4722222222222222
8965500880,20140916T000000,1108000.0,4,2.5,3320,9380,2.0,0,3,3,10,3320,0,1988,0,98006,47.5655,-122.114,2870,11779,27,16.97185339140857,7,707571.4285714285,0.0017714530368656066,152757.82265060072,0.5238095238095238
5253300437,20150319T000000,442500.0,4,2.5,2400,7092,2.0,0,0,3,7,2400,0,1997,0,98133,47.7522,-122.338,2350,8310,18,16.24046711677945,6,385656.6666666667,0.002085949356079115,163772.10710822116,0.5333333333333333
2523069172,20140804T000000,616500.0,3,2.5,3580,118047,1.0,0,0,3,9,3240,340,1992,0,98027,47.4453,-121.98,3240,123275,23,31.92237756819514,5,598180.0,0.007212992822262257,274994.74904077715,0.7
6388910360,20141119T000000,506400.0,3,2.5,2100,9040,1.0,0,0,3,8,1700,400,1989,0,98056,47.5329,-122.173,2430,8809,26,14.45345813353714,7,458442.85714285716,0.0015914706936058776,95916.57585532089,0.5238095238095238
7326200110,20141222T000000,324000.0,3,2.25,1550,4411,2.0,0,0,3,7,1550,0,2001,0,98019,47.7373,-121.966,1620,4621,14,31.047236791117285,7,453357.14285714284,0.0011826686044762503,115508.55462032321,0.38095238095238093
3701900085,20140805T000000,169000.0,3,1.5,1570,6450,1.5,0,0,4,6,1570,0,1931,0,98022,47.2021,-121.996,1400,6450,84,51.56411565403965,5,222218.0,0.0020285240772257075,23442.54934942017,0.7
9376301520,20140529T000000,595000.0,3,2.0,1480,5000,1.0,0,0,4,7,750,730,1928,0,98117,47.6859,-122.37,1250,4000,87,9.305927319128362,5,569090.0,0.0015463935230933287,106870.96425128763,0.6
2111000580,20140521T000000,299900.0,3,2.5,2720,6014,2.0,0,0,3,7,2720,0,2002,0,98092,47.3344,-122.174,2760,6537,13,32.47512431553818,5,288990.0,0.0020602415497059617,22682.052376273183,0.6
8645510230,20140529T000000,332000.0,3,2.25,2270,8876,1.0,0,0,3,7,1380,890,1977,0,98058,47.4653,-122.176,2150,7455,38,19.565052774972447,5,302350.0,0.0022139079486480457,49814.53101254693,0.8
6204410330,20141020T000000,432000.0,4,1.75,2410,8400,1.0,0,0,3,7,1600,810,1978,0,98011,47.7341,-122.2,1850,8400,37,17.32341838819025,5,444600.0,0.001437260957697654,95985.93646988083,0.4
8159300040,20141002T000000,510000.0,4,2.75,2730,9112,1.0,0,2,3,9,1740,990,1996,0,98198,47.4005,-122.312,3050,10454,19,22.92257580390197,6,372237.5,0.0019239362962902614,94285.09127905642,0.6
8091410530,20150501T000000,270000.0,3,2.5,1540,7739,2.0,0,0,4,7,1540,0,1986,0,98030,47.3511,-122.169,1720,7200,29,30.90085853093216,6,270733.3333333333,0.002253986128704745,39377.74329067965,0.5333333333333333
8653600100,20150330T000000,750000.0,5,2.5,3120,15593,2.0,0,4,3,11,3120,0,1986,0,98074,47.6142,-122.065,3390,17003,29,20.04272782491296,6,642833.3333333334,0.003154781151416242,193959.1881470601,0.4666666666666667
9550202730,20141014T000000,509250.0,2,1.5,1480,3120,1.0,0,0,3,7,930,550,1914,2007,98105,47.6684,-122.323,1000,3780,101,6.949850734042839,7,460850.0,0.0010283438347805228,51192.35782809774,0.42857142857142855
8651410740,20150219T000000,189000.0,3,1.0,860,5200,1.0,0,0,5,6,860,0,1969,0,98042,47.3677,-122.078,1010,5200,46,32.67814402447884,6,217240.0,0.0016976883250550765,31706.299058704408,0.4666666666666667
225039177,20141208T000000,726500.0,4,2.5,2180,3893,2.0,0,0,3,8,2180,0,1999,0,98117,47.6886,-122.388,1710,4550,16,10.074030068486264,5,528558.0,0.0013679186960206837,93483.27026800036,0.4
6082400191,20140619T000000,287000.0,3,2.0,1300,11374,1.5,0,0,5,7,1300,0,1933,0,98168,47.4839,-122.302,1480,9670,82,13.785526488665138,8,241718.75,0.0022301280923267795,64674.10575614589,0.4642857142857143
3622069095,20140917T000000,679000.0,4,3.5,3420,49223,2.0,0,0,3,9,3420,0,2004,0,98010,47.3534,-121.992,3580,49223,11,37.99246529802615,5,647700.0,0.005707155615688651,168289.77984417236,0.6
6666860210,20140602T000000,316000.0,3,2.25,2130,8721,1.0,0,0,3,8,1570,560,1987,0,98031,47.4202,-122.204,2130,9477,28,22.81038949222473,6,327666.6666666667,0.0016692817147209993,72453.20328782342,0.6666666666666666
8161000230,20150427T000000,498000.0,4,2.5,2300,22445,2.0,0,0,4,8,2300,0,1992,0,98014,47.6454,-121.902,2640,21886,23,32.52590981555186,8,446781.25,0.001648651331589286,137696.8355728835,0.6428571428571429
7214820610,20141007T000000,448000.0,4,1.75,2560,8270,1.0,0,0,3,7,1480,1080,1979,0,98072,47.7572,-122.147,2320,8450,36,21.76999053729676,6,450916.6666666667,0.0017851558837970697,59351.84636274314,0.6666666666666666
434000040,20140527T000000,535000.0,2,1.0,1040,5527,1.0,0,0,3,7,1040,0,1951,0,98115,47.6774,-122.284,2080,7020,64,8.69862730028905,8,636243.75,0.0013015240367827466,137188.67466142072,0.4642857142857143
8914200220,20150116T000000,560000.0,4,3.0,3080,9601,2.0,0,1,3,10,3080,0,1990,0,98003,47.334,-122.332,3200,9375,25,30.26725996595501,6,390843.3333333333,0.0023195118209846976,130581.81215876377,0.7333333333333333
6072760210,20141002T000000,437850.0,4,2.25,2670,14255,1.0,0,0,4,8,1610,1060,1975,0,98006,47.5623,-122.175,2470,10290,40,12.753888748687006,5,606960.0,0.0023470989499815506,55641.8614893499,0.7
9485950040,20140606T000000,435000.0,4,2.75,3270,50994,2.0,0,0,4,8,2720,550,1983,0,98042,47.347,-122.087,2780,36036,32,34.20540176439104,8,401437.5,0.002950049487527951,107679.8951588855,0.5
4027700456,20140619T000000,510000.0,4,2.5,2610,8031,2.0,0,0,3,8,2610,0,1998,0,98155,47.7717,-122.27,2320,8031,17,18.98072632128064,5,428200.0,0.00154709060726266,73108.31006116883,0.7
1023059365,20140506T000000,520000.0,3,2.5,2460,54885,2.0,0,0,4,8,2460,0,1980,0,98059,47.4996,-122.146,2770,21407,35,18.318176468635457,7,447997.5714285714,0.002131482855067074,131994.61620820896,0.47619047619047616
8944600620,20140703T000000,509000.0,2,1.5,1930,3521,2.0,0,0,3,8,1930,0,1989,0,98007,47.6092,-122.146,1840,3576,26,13.955523105221213,5,676380.0,0.0031485069481052797,147102.08020283058,0.7
2997800090,20150406T000000,575000.0,3,1.0,1220,5652,1.0,0,0,3,6,1220,0,1905,0,98116,47.5767,-122.408,1490,2467,110,6.569401650998633,7,591771.4285714285,0.0008300829493397693,127493.97978317399,0.7142857142857143
2787700150,20150422T000000,365000.0,4,2.5,2030,7210,1.0,0,0,5,7,1330,700,1969,0,98059,47.5067,-122.16,1980,7560,46,17.00579416514052,5,401390.0,0.0016447950389541382,70789.37420263016,0.8
4055701110,20140612T000000,795000.0,3,2.0,2420,17859,1.0,0,1,5,9,1500,920,1979,0,98034,47.7074,-122.246,2955,17859,36,12.96972557186373,6,656341.6666666666,0.0043329460305850265,198381.92058921765,0.6
2517000790,20140611T000000,285000.0,3,2.5,1870,4060,2.0,0,0,3,7,1870,0,2005,0,98042,47.3986,-122.163,2190,4060,10,26.3482239611859,8,303500.0,0.0008020442059725293,23880.655650247845,0.6428571428571429
2125059124,20140602T000000,955000.0,3,2.25,3020,43560,2.0,0,0,3,10,2720,300,1969,0,98005,47.6456,-122.173,3910,43560,46,12.702666927524437,5,805800.0,0.00707800148462243,134287.75074443684,0.2
7284900405,20140714T000000,775000.0,4,2.5,2880,8400,2.0,0,4,3,8,2050,830,1955,1987,98177,47.7704,-122.386,2880,7440,60,18.69865246936752,7,766964.2857142857,0.0019746866780314823,134373.26964555896,0.5238095238095238
3937900120,20141006T000000,400000.0,4,3.0,1810,5012,2.0,0,0,4,7,1810,0,1997,0,98108,47.5691,-122.292,1670,5161,18,5.105156355007751,6,434499.8333333333,0.002244235905237633,170021.70979074016,0.26666666666666666
200520120,20140701T000000,570000.0,4,2.5,2590,8483,2.0,0,0,3,9,2590,0,1991,0,98011,47.738,-122.221,2660,8717,24,16.851816712555927,6,521750.0,0.0013669180784264966,126192.61071869462,0.6
7203220360,20141020T000000,955990.0,5,3.25,3830,6507,2.0,0,0,3,9,3830,0,2014,0,98053,47.6843,-122.016,3950,6723,1,25.22252195935915,7,914884.2857142857,0.0004599999999996385,82231.01155832125,0.8095238095238095
5469502170,20150414T000000,459950.0,4,2.0,2760,21465,1.0,0,0,4,9,2120,640,1979,0,98042,47.3818,-122.165,2550,13144,36,27.93242216535977,5,444290.0,0.0015227347855509984,236173.2584354122,0.9
6303401395,20150219T000000,245000.0,2,1.75,1220,8382,1.0,0,0,3,6,1220,0,1942,0,98146,47.5033,-122.359,1100,8382,73,11.618668674315378,7,243714.2857142857,0.0016388944158482813,125886.1447045362,0.6190476190476191
8822901301,20140908T000000,281000.0,3,1.5,1280,974,3.0,0,0,3,7,1280,0,2003,0,98125,47.7162,-122.293,1420,1422,12,12.577074219093731,8,390681.25,0.0013285795168832461,122490.54755805212,0.5
6730700385,20141022T000000,205000.0,3,0.75,770,7000,1.0,0,0,3,4,770,0,1942,0,98024,47.5661,-121.887,950,10500,73,33.678418037735604,5,269600.0,0.0026939077901521695,51771.61384388167,1.0
4396000530,20140611T000000,290000.0,3,1.75,1520,15090,1.0,0,0,4,7,1520,0,1968,0,98038,47.398,-121.964,1580,18618,47,36.0631690657466,5,416000.0,0.006685052630420541,137051.5413995771,0.8
4077800590,20150226T000000,635000.0,4,2.5,2080,11176,1.0,0,0,5,8,2080,0,1954,0,98125,47.7107,-122.289,1390,7928,61,12.059901993279183,6,424500.0,0.0012388740149163046,133158.17661713457,0.6
2461900845,20140903T000000,310000.0,1,1.0,570,6000,1.0,0,0,2,5,570,0,1918,0,98136,47.5517,-122.385,1530,6000,97,7.243617549518905,6,514166.6666666667,0.0007132380757909312,74893.03483413305,0.8
5366200330,20150114T000000,470000.0,4,2.0,1500,3659,1.0,0,0,3,7,830,670,1906,0,98122,47.6088,-122.293,1560,3706,109,2.9454813911576143,8,607625.0,0.0010793673728231525,116949.5465086181,0.42857142857142855
6899990230,20140701T000000,600000.0,2,2.5,2510,14878,2.0,0,0,3,10,2510,0,1990,0,98011,47.7525,-122.205,3080,13594,25,18.84632292534223,5,611600.0,0.004768178556294308,123330.04500120804,0.7
7950700120,20141217T000000,279000.0,4,2.0,1980,10051,1.0,0,0,3,7,1980,0,1969,2003,98092,47.3231,-122.103,1520,10125,46,35.88234145648109,5,432190.0,0.0069211087727636175,180974.46090539958,0.7
7852090180,20140804T000000,538500.0,3,3.5,2500,4270,2.0,0,0,3,8,2500,0,2000,0,98065,47.536,-121.877,2420,4205,15,35.02270151340452,7,486696.4285714286,0.0009540307739090983,60506.50865225752,0.5238095238095238
3066410850,20140709T000000,594950.0,4,2.5,2720,10006,2.0,0,0,3,9,2720,0,1989,0,98074,47.6295,-122.042,2720,10759,26,21.89778185243468,5,635200.0,0.0016674529512605931,69250.99277266716,0.7
2422059015,20140808T000000,533050.0,2,1.0,910,295772,1.0,0,0,3,5,910,0,1953,0,98042,47.3752,-122.11,2050,48351,62,30.630801584625186,6,339233.3333333333,0.003751088013612761,29648.704299963374,0.6
7436500360,20140606T000000,510000.0,3,1.75,1480,7040,1.0,0,0,3,7,1480,0,1974,0,98033,47.6723,-122.169,2040,7810,41,14.2600160535167,5,531900.0,0.001705836330191584,78083.60903544354,0.8
984210590,20140929T000000,360000.0,4,2.25,2470,8686,1.0,0,0,4,7,1270,1200,1974,0,98058,47.4371,-122.166,1900,7350,41,22.563723284447093,5,298580.0,0.0013585508227837207,40643.04368523598,0.8
8024202350,20140721T000000,435000.0,2,1.0,1650,5106,1.0,0,0,3,7,1090,560,1960,0,98115,47.6992,-122.309,1300,6947,55,10.484882540719823,5,466600.0,0.0013408325987517458,85544.14065264785,0.7
6392002020,20150324T000000,559000.0,3,1.75,1700,6500,1.0,0,0,3,8,1700,0,1967,0,98115,47.6837,-122.284,1880,6000,48,9.340640252286738,8,597562.5,0.0017151578226325328,174038.46814097493,0.39285714285714285
6398000191,20140827T000000,645000.0,2,1.5,1995,115670,1.5,0,1,4,8,1995,0,1991,0,98070,47.4022,-122.464,2142,29375,24,24.753135430342287,6,643166.6666666666,0.004916835043407143,82511.61534394213,0.8
3904100065,20141028T000000,340000.0,2,1.0,1280,9690,1.0,0,0,4,6,640,640,1919,0,98118,47.5341,-122.279,1630,15884,96,8.952333096037359,9,297305.55555555556,0.0011300563079700368,75079.30991809779,0.5555555555555556
5535600150,20150312T000000,565000.0,4,2.5,2980,10459,2.0,0,0,3,9,2980,0,2001,0,98019,47.7354,-121.974,2920,7700,14,30.419744644695072,6,513075.0,0.0014535960446063062,98967.18521813177,0.5333333333333333
8024200820,20150213T000000,575700.0,3,1.75,1730,6130,1.0,0,0,3,7,1480,250,1941,0,98115,47.6978,-122.316,1730,6131,74,10.256599892640136,7,463966.6666666667,0.0007482622246291297,106190.76544910422,0.7
9301300215,20140617T000000,1010000.0,3,3.25,2420,1923,2.0,0,2,3,10,1840,580,2006,0,98109,47.637,-122.341,1840,2890,9,3.4891574563289263,5,492490.0,0.002479146695204693,103625.2285884089,0.7
1122069006,20140710T000000,540500.0,3,2.0,2800,185130,1.0,0,0,3,8,2320,480,1996,0,98038,47.4133,-122.006,2200,72055,19,32.557256186965866,5,591400.0,0.010472329567745216,181042.26025986308,0.5
5379801972,20140818T000000,265000.0,5,4.0,1400,8580,1.0,0,0,5,7,900,500,1954,0,98188,47.456,-122.292,1220,8832,61,16.970655510932865,5,217798.0,0.003444975115786878,35812.83317471546,0.7
4077800088,20140811T000000,699950.0,4,2.0,2070,7830,1.0,0,1,5,7,1180,890,1941,0,98125,47.7058,-122.278,2390,7830,74,11.792997920457594,7,645571.4285714285,0.0019528592861214184,111768.89421608194,0.38095238095238093
1823069059,20140611T000000,355000.0,1,1.75,750,20339,1.0,0,0,4,4,550,200,1946,0,98059,47.4756,-122.09,2020,23958,69,23.262501739992857,6,538491.6666666666,0.003216588205146226,205900.6323853005,0.7333333333333333
7979900215,20140611T000000,381000.0,3,1.5,1460,11407,1.0,0,0,3,7,1460,0,1954,0,98155,47.746,-122.294,1470,11407,61,15.804606338193915,5,394980.0,0.0011041311123178312,38978.224690203635,0.9
5101404444,20150414T000000,564000.0,5,2.25,2140,8700,1.0,0,2,3,8,1220,920,1962,0,98115,47.6969,-122.31,1720,6670,53,10.220334722794028,5,621400.0,0.001843060191375933,187153.14584585535,0.4
892000025,20140710T000000,114975.0,2,1.0,740,6250,1.0,0,0,3,6,740,0,1942,0,98146,47.506,-122.335,980,6957,73,11.143856747928444,5,228180.0,0.0022415373773210885,10529.102525856608,0.9
6303400395,20150130T000000,325000.0,1,0.75,410,8636,1.0,0,0,2,4,410,0,1953,0,98146,47.5077,-122.357,1190,8636,62,11.110939648892876,7,228428.57142857142,0.0013561978923484054,56429.47558045985,0.6190476190476191
2320069189,20141027T000000,299990.0,2,1.0,1570,125452,1.0,0,3,4,7,1570,0,1953,0,98022,47.2077,-122.016,1660,46119,62,50.29261384731562,8,327748.75,0.0040935764940622605,96756.65727372828,0.6071428571428571
2568200610,20150513T000000,751000.0,5,2.75,2860,5280,2.0,0,0,3,9,2860,0,2006,0,98052,47.707,-122.102,3150,6442,9,20.55819454424367,8,743612.5,0.0009794578526535571,58331.697766186386,0.6785714285714286
6073230230,20141231T000000,425000.0,3,2.25,1400,6970,2.0,0,0,3,8,1400,0,1984,0,98006,47.542,-122.184,1800,8140,31,13.205708083685533,5,579414.0,0.00298314767598213,96947.91116883334,0.3
1024049006,20150114T000000,665000.0,3,1.75,2700,5040,1.0,0,2,3,8,1560,1140,1947,0,98144,47.5834,-122.29,3010,5000,68,4.048909585683349,5,853600.0,0.0014706691720303598,118487.55208881649,0.7
823069044,20150325T000000,833450.0,5,4.0,4460,269345,2.0,0,4,3,9,3330,1130,1996,0,98027,47.4992,-122.06,2670,115434,19,23.633527336891746,5,600600.0,0.006485882712595828,104015.86417465366,0.9
2926049086,20141028T000000,575000.0,7,1.5,2670,11250,1.5,0,0,4,8,2320,350,1948,0,98133,47.7121,-122.332,2030,9000,67,11.775545113346038,9,394166.6666666667,0.0008354065922842452,97483.33190858836,0.5555555555555556
5127001320,20141125T000000,190000.0,3,1.75,1520,9600,1.0,0,0,4,7,1520,0,1967,0,98059,47.473,-122.149,1590,10183,48,20.205972356686367,5,412330.0,0.0015066630555701736,153385.99023378897,0.7
5127001320,20150223T000000,314950.0,3,1.75,1520,9600,1.0,0,0,4,7,1520,0,1967,0,98059,47.473,-122.149,1590,10183,48,20.205972356686367,7,375275.0,0.0015066630555701736,164499.99316109408,0.7
1994200375,20141203T000000,601150.0,2,2.0,1660,5200,1.0,0,0,5,7,1120,540,1906,0,98103,47.6871,-122.334,1260,5160,109,8.996795518960171,7,800342.8571428572,0.0013973682800023867,190867.94612281775,0.38095238095238093
7100000035,20141212T000000,315000.0,2,1.0,860,8308,1.0,0,0,3,7,860,0,1948,0,98146,47.508,-122.378,1200,8308,67,11.449699082731316,6,409865.0,0.0013795688308136666,68060.5594305542,0.8
6329000705,20150402T000000,545000.0,2,1.5,2340,13380,1.0,0,0,4,7,1280,1060,1954,0,98146,47.5017,-122.377,1490,8100,61,12.098554516142917,6,662500.0,0.0026288190600843846,228314.4761069696,0.6
7524950870,20140519T000000,565000.0,4,2.25,2110,10698,2.0,0,0,4,8,2110,0,1979,0,98027,47.5614,-122.082,2220,8252,36,19.40824311818645,8,676709.375,0.0010751637609088145,128066.04318636036,0.6071428571428571
9564800145,20140506T000000,175000.0,3,1.0,1010,7034,1.0,0,0,3,7,1010,0,1954,0,98055,47.49,-122.22,1440,10994,61,15.418654758368444,5,248736.0,0.0023129186539993466,49350.921774572766,0.6
2077700042,20140626T000000,530000.0,3,2.0,2330,26571,2.5,0,0,3,8,2330,0,1987,0,98005,47.6009,-122.158,2030,20037,28,13.066253391727429,5,717000.0,0.0045016247349402155,195946.4212482586,0.9
259000100,20141007T000000,430000.0,3,1.75,1610,7900,1.0,0,0,4,8,1310,300,1960,0,98177,47.7588,-122.36,2210,7700,55,17.09640468445857,7,417557.14285714284,0.0015354498854237505,50934.65935695972,0.5238095238095238
1796360870,20141030T000000,225000.0,3,1.75,1460,8372,1.0,0,0,4,7,1460,0,1981,0,98042,47.3683,-122.087,1220,7803,34,32.23284353961741,5,239230.0,0.0016659483411544814,26631.175340191054,0.5
923049440,20140717T000000,312000.0,5,4.0,2900,9779,2.0,0,0,4,7,1950,950,1937,0,98168,47.5003,-122.306,1360,8000,78,11.937332508811387,5,216760.0,0.0049366440464753015,44705.29051465833,0.6
9144100298,20150302T000000,380000.0,3,1.0,1260,7980,1.0,0,0,3,7,1260,0,1951,0,98177,47.7013,-122.373,1760,7606,64,11.009446659061428,5,531580.0,0.0021385007364153937,149854.5361342125,0.4
3223049158,20150417T000000,222200.0,2,1.0,1210,10000,1.0,0,0,3,7,1210,0,1953,0,98148,47.4402,-122.333,1620,10959,62,18.45848153498291,5,252400.0,0.0028163220415552094,39003.8459642123,0.7
3558000120,20140702T000000,329950.0,4,2.5,2120,4558,2.0,0,0,3,7,2120,0,2002,0,98038,47.3795,-122.022,2370,5506,13,34.32574848085755,6,364658.3333333333,0.0011801470834099795,38332.237303171685,0.6
6133100120,20140923T000000,995000.0,3,2.5,2460,10300,1.0,0,0,3,10,2460,0,1992,0,98117,47.6999,-122.391,2410,5250,23,11.314532075339075,5,573940.0,0.0010799224960323108,211416.338063074,0.8
5608000590,20140714T000000,929950.0,3,3.5,3790,10829,2.0,0,0,3,11,3790,0,1993,0,98027,47.5525,-122.098,3620,10989,22,18.54699328809664,8,917375.0,0.0026111492693248646,66172.7986843105,0.42857142857142855
8651480090,20150327T000000,692000.0,4,2.5,2350,9779,1.0,0,0,3,10,2350,0,1987,0,98074,47.6411,-122.065,2700,10441,28,20.390517827260844,6,725700.0,0.00288098648600769,147272.83524126234,0.5333333333333333
2768301490,20140626T000000,402000.0,2,1.0,620,2475,1.0,0,0,5,6,620,0,1911,0,98107,47.6655,-122.371,1290,2475,104,7.209324397330748,5,514990.0,0.0015424417923674664,91729.90515638834,1.0
3325069060,20140912T000000,510000.0,3,1.75,1920,43560,1.0,0,0,4,7,1340,580,1962,0,98074,47.6052,-122.044,2540,58806,53,21.599371457180148,6,654959.1666666666,0.0036557446718610887,252876.29486404348,0.6
8802400411,20140619T000000,249000.0,3,1.0,1050,8498,1.0,0,0,4,7,1050,0,1959,0,98031,47.4043,-122.202,1050,8498,56,24.48496936977744,7,272042.14285714284,0.001557147808494633,93983.28538704559,0.7619047619047619
2953000090,20141202T000000,244900.0,3,1.5,1360,9980,1.0,0,0,4,7,1360,0,1966,0,98031,47.4143,-122.206,1360,9750,49,23.345746960035,5,289600.0,0.0020175974728501756,66180.05741913496,0.8
7657600025,20150219T000000,289900.0,3,1.0,1180,7068,1.0,0,0,3,6,1180,0,1944,0,98178,47.4947,-122.238,1180,7068,71,14.268526897107233,7,236378.57142857142,0.0009954923423293291,46458.78870159066,0.5714285714285714
8118600025,20150331T000000,552500.0,4,1.0,1560,7980,1.0,0,0,4,7,1170,390,1939,0,98146,47.5093,-122.387,1570,7980,76,11.53549868763833,6,551558.3333333334,0.001437496121944093,193589.61081800508,0.5333333333333333
326069118,20140630T000000,760000.0,4,2.5,3300,165528,2.0,0,0,3,8,3300,0,1984,0,98077,47.7657,-122.028,3030,144696,31,28.857094071523797,9,707494.4444444445,0.004998316174170064,137420.6371975395,0.4166666666666667
2902200838,20141027T000000,440000.0,2,2.75,1100,1088,2.0,0,0,3,7,750,350,2006,0,98102,47.6405,-122.324,2090,4125,9,3.861995527988263,6,780000.0,0.002316400036727119,167779.61735562517,0.26666666666666666
798000062,20140801T000000,286000.0,3,1.75,1770,9000,1.0,0,0,3,7,1090,680,1954,0,98168,47.4997,-122.326,1520,21141,61,11.851104572573725,6,272416.6666666667,0.0026832031249993753,38380.2249428878,0.5333333333333333
3298700941,20140905T000000,260000.0,3,1.0,1200,4592,1.0,0,0,3,6,800,400,1950,0,98106,47.519,-122.352,940,4440,65,9.81049124193236,10,231650.0,0.0012005201264123318,59333.356741568416,0.4666666666666667
114100155,20140627T000000,355000.0,2,2.25,1330,10838,2.0,0,0,3,8,1330,0,1985,0,98028,47.7689,-122.241,1390,10310,30,19.333906063049515,5,463490.0,0.0032764503718342693,87461.92314373152,0.4
5151600360,20150130T000000,318000.0,3,1.75,1570,12506,1.0,0,0,4,8,1570,0,1959,0,98003,47.3365,-122.319,2120,13243,56,30.005431531732523,6,311033.3333333333,0.0011610349049099365,46386.492286727895,0.8
523049106,20140826T000000,255000.0,2,1.0,1610,19965,1.0,0,0,3,7,1610,0,1952,0,98168,47.5095,-122.313,2100,28400,63,10.847650843944963,5,243800.0,0.0029299708267738565,57660.21158476615,0.7
3751600025,20140514T000000,139000.0,3,1.0,1100,17334,1.0,0,0,3,7,1100,0,1978,0,98001,47.3003,-122.27,1530,18694,37,34.33350689953983,6,270200.0,0.0037734388852836047,166711.0674190529,0.6
6918730230,20150401T000000,485000.0,4,2.25,1810,7068,2.0,0,0,5,7,1810,0,1976,0,98034,47.7319,-122.204,1460,7274,39,16.9520173664808,7,510647.14285714284,0.0023130929843463597,245324.2369269892,0.3333333333333333
3226079059,20141019T000000,549950.0,3,1.75,2930,266587,2.0,0,0,3,8,2440,490,1995,0,98014,47.6991,-121.947,2700,438213,20,30.639197975562052,5,494720.0,0.021097595216096825,247946.34903543146,0.3
9521100880,20140916T000000,588000.0,3,1.5,1780,4200,1.5,0,0,4,8,1780,0,1916,0,98103,47.662,-122.349,1380,3333,99,6.332580743099687,6,544333.3333333334,0.00047540659228346006,102291.0879141808,0.8
425049146,20140715T000000,975000.0,3,2.5,3050,7410,1.5,0,0,5,8,1950,1100,1950,0,98115,47.6772,-122.296,1890,5814,65,8.345254054770013,5,622600.0,0.002139559629269408,182802.967700199,0.4
3630010040,20140523T000000,402000.0,3,2.0,1540,1827,2.0,0,0,3,8,1540,0,2005,0,98029,47.5479,-121.998,1540,1827,10,25.88631105366408,5,398754.0,0.000801995024839997,38890.841852549296,0.6
6620400025,20150501T000000,245000.0,3,1.0,1380,9875,1.0,0,0,3,7,1380,0,1959,0,98168,47.5131,-122.334,1200,6250,56,10.353229351373898,7,237164.2857142857,0.0018849756940947336,82924.19085267838,0.47619047619047616
8886000021,20140616T000000,445000.0,3,1.75,1890,32340,1.5,0,3,3,8,1890,0,1976,0,98070,47.4137,-122.439,1890,40180,39,22.86132642405814,7,450714.28571428574,0.005361550479841136,152815.48163903886,0.5238095238095238
766800090,20140525T000000,195000.0,3,1.75,1570,8459,1.0,0,0,3,7,1570,0,1991,0,98022,47.2016,-122.006,1650,8844,24,51.247998386407566,5,290709.8,0.002819276662109749,102459.64256818389,0.6
4022900571,20150112T000000,385000.0,5,2.0,2540,11750,1.0,0,0,3,7,1480,1060,1962,0,98155,47.7754,-122.291,2000,12000,53,19.064021764772924,5,438590.0,0.0032078104836280575,72615.53208508494,0.6
2206700165,20140716T000000,450000.0,3,1.5,1520,7903,1.0,0,0,4,7,1000,520,1955,0,98006,47.5659,-122.141,1520,9830,60,15.016512931909547,6,523980.0,0.0018137013907088494,189852.15932403825,0.6
4151800530,20141028T000000,1090000.0,4,2.5,2780,6837,2.0,0,0,3,9,2780,0,2004,0,98033,47.666,-122.201,1160,6837,11,11.861948018841804,6,685233.3333333334,0.0023100141441888163,56979.87948975205,0.7333333333333333
8122600195,20140520T000000,396675.0,2,1.0,1730,6375,2.0,0,0,4,6,1730,0,1945,0,98126,47.5357,-122.368,1180,6250,70,8.28898428475393,6,379491.6666666667,0.0014870845276780235,68151.96561117418,0.4666666666666667
5379805160,20141002T000000,242000.0,5,2.25,2340,7494,1.0,0,0,3,7,1170,1170,1951,0,98188,47.448,-122.28,1650,10125,64,18.020740600081115,7,309242.85714285716,0.0018288590291262057,78329.7273739427,0.47619047619047616
